what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1289219213191
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289219230222
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289219232149
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289219233659
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219239367
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219240193
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219240548
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219252567
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219255785
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219495560
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219495719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219510296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219518152
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219520410
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289219525386
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289219526067
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289219534711
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289219534864
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289219537969
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1289219541030
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1289219541412
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219541950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289219570995
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1289219573342
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1289219577883
