what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.importer.rose,2.5.0.v200906151043,"org.eclipse.emf.importer.rose",1289216668890
started,bundle,org.eclipse.emf.importer.java,2.5.0.v200906151043,"org.eclipse.emf.importer.java",1289216668917
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1289216668962
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1289216670133
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289216696037
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1289216699599
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1289216701505
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289216701782
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1289216702824
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1289216716658
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1289216733586
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289216738039
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216754667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216755413
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289216758973
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216764580
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216766729
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1289216770160
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216773279
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1289216798211
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289216798507
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216801097
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1289216801111
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216801438
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289216811691
