what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215372591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215378344
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215378423
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289215379801
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215380823
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215380823
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1289215380837
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1289215383798
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215387904
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215387991
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215393552
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215393631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215403801
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215409031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289215413425
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289215417074
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215417075
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1289215417098
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215452034
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215452052
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289215455858
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215461352
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215467848
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215485076
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215485111
