what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289214910084
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289214910107
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289214912307
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289214912307
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1289214912320
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214918953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214932323
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214933522
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214937767
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214938095
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214942353
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214946444
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214950800
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214951149
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214951672
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214955386
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289214956604
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214959526
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214960150
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214964744
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214966368
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214985404
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214987409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214991664
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214991685
