what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1289225607324
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225608469
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225649147
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289225651627
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289225652326
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1289225652326
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1289225652335
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225705046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225707907
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1289225707937
started,bundle,org.jboss.tools.common.text.ext,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.ext",1289225713142
started,bundle,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp",1289225713147
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1289225713209
started,bundle,org.jboss.tools.common.text.xml,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.text.xml",1289225713293
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1289225713750
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1289225713781
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1289225714069
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1289225714209
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.web.ui",1289225714277
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1289225714516
started,bundle,org.jboss.tools.common.kb,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.kb",1289225714760
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1289225715428
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1289225715728
started,bundle,org.jboss.tools.common.el.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.el.core",1289225715998
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1289225716707
