what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289223420895
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289223421040
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223421492
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289223425712
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1289223425925
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1289223428105
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289223430716
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289223440016
error,log,,,"Core exception while retrieving the content description",1289223440745
error,log,,,"Core exception while retrieving the content description",1289223440747
error,log,,,"Core exception while retrieving the content description",1289223440748
error,log,,,"Core exception while retrieving the content description",1289223440750
error,log,,,"Core exception while retrieving the content description",1289223440752
error,log,,,"Core exception while retrieving the content description",1289223440753
error,log,,,"Core exception while retrieving the content description",1289223440755
error,log,,,"Resource is out of sync with the file system: '/DigitalSignerApplet/certificate/DigitalSignerApplet.jks'.",1289223440759
error,log,,,"Resource is out of sync with the file system: '/DigitalSignerApplet/certificate/DigitalSignerApplet.jks'.",1289223440761
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1289223442209
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223443180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223452148
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223452165
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289223452826
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223455966
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289223459215
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223483177
