what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1289223655819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223658073
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223660268
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289223661177
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289223662058
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1289223663788
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223665309
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1289223666570
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289223672263
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223678863
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289223689753
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1289223690389
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223695211
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223696812
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289223697993
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289223698131
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223698673
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223728005
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223728822
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.maximizePart",1289223731554
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223744433
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223775219
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223777244
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223850737
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1289223860126
