what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289223348612
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223350914
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1289223352452
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289223355224
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223371451
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289223373103
activated,editor,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui.internal.editor.AntEditor",1289223375594
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289223388657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223391187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289223392446
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.rename",1289223392456
error,log,,,"Core exception while retrieving the content description",1289223394426
error,log,,,"Core exception while retrieving the content description",1289223394428
error,log,,,"Core exception while retrieving the content description",1289223394430
error,log,,,"Core exception while retrieving the content description",1289223394431
error,log,,,"Core exception while retrieving the content description",1289223394433
error,log,,,"Core exception while retrieving the content description",1289223394434
error,log,,,"Core exception while retrieving the content description",1289223394436
error,log,,,"Resource is out of sync with the file system: '/DigitalSignerApplet/certificate/DigitalSignerApplet.jks'.",1289223394439
error,log,,,"Resource is out of sync with the file system: '/DigitalSignerApplet/certificate/DigitalSignerApplet.jks'.",1289223394441
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1289223395984
error,log,,,"Core exception while retrieving the content description",1289223397145
error,log,,,"Core exception while retrieving the content description",1289223397147
error,log,,,"Core exception while retrieving the content description",1289223397149
error,log,,,"Core exception while retrieving the content description",1289223397150
