what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214992464
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1289214992467
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1289214993025
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289214997866
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215016152
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215016654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215018096
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215040136
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215040159
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1289215042385
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1289215043205
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289215046061
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215046062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215049194
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215051520
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215056789
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1289215056809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215073097
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215149778
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215152429
started,bundle,org.eclipse.pde,3.4.100.v201002111343,"org.eclipse.pde",1289215156903
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215162976
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289215164521
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215188040
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289215197864
