what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1289225716810
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1289225716962
opened,editor,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1289225723568
activated,editor,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1289225723729
started,bundle,org.jboss.tools.common.resref.core,3.1.0.M2-N200907092133-H355,"org.jboss.tools.common.resref.core",1289225723980
started,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1289225724024
started,bundle,org.jboss.tools.jsf.vpe.ajax4jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.ajax4jsf",1289225724200
started,bundle,org.jboss.tools.jsf.vpe.facelets,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.facelets",1289225724946
started,bundle,org.jboss.tools.jsf.vpe.jsf,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.jsf",1289225725026
started,bundle,org.jboss.tools.jsf.vpe.richfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.richfaces",1289225725556
started,bundle,org.jboss.tools.jsf.vpe.jstl,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.jstl",1289225725668
started,bundle,org.jboss.tools.jsf.vpe.myfaces,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.myfaces",1289225725708
started,bundle,org.jboss.tools.jsf.vpe.seam,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jsf.vpe.seam",1289225726628
started,bundle,org.jboss.tools.vpe.html,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.html",1289225726758
started,bundle,org.jboss.tools.vpe.resref,3.1.0.M2-N200907092133-H355,"org.jboss.tools.vpe.resref",1289225726878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225731400
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225733342
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1289225754455
closed,editor,org.jboss.tools.jst.jsp,3.1.0.M2-N200907092133-H355,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1289225754455
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1289225754480
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1289225765041
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1289225769843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.restartWorkbench",1289225770307
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1289225770447
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1289225770447
